state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_CA;enrollmetric;pp_stloc_raw_CA;pp_fed_raw_CA;pp_total_raw_CA;pp_site_stloc_raw_CA;pp_site_fed_raw_CA;pp_site_raw_CA;pp_centshare_stloc_raw_CA;pp_centshare_fed_raw_CA;pp_centshare_raw_CA;schoolstloc_raw_CA;schoolfed_raw_CA;schooltot_raw_CA;countenroll;noaudit;nositecen;adfinvars;distflex;charter_CA;distexclu_raw_CA;disttotwexclu_raw_CA;flag_NERDS
CA;2018-2019;01611270000000;01611276116222;Albany City Unified;Ocean View Elementary;0601860;060186007937;573; KG-05;2;573;CALPADS Fall 1 Submission enrollment;12249;217;12466;8697;80;8777;3552;137;3689;7018677;124341;7143018;1;0;0;0;1;N/A;0;45418896;0
CA;2018-2019;37683386120935;61209356120935;Albert Einstein Academy Charter Elementary;Albert Einstein Academy Charter Elementary;0602409;060240910637;801; KG-05;2;801;CALPADS Fall 1 Submission enrollment;3958;444;4402;NA;NA;NA;NA;NA;NA;3170358;355644;NA;1;0;0;0;1;Directly funded;0;3526002;1
CA;2018-2019;37683380111898;01118980111898;Albert Einstein Academy Charter Middle;Albert Einstein Academy Charter Middle;0601896;060189611766;600; 06-08;3;600;CALPADS Fall 1 Submission enrollment;10545;522;11067;NA;NA;NA;NA;NA;NA;6327000;313200;NA;1;0;0;0;1;Directly funded;0;6640200;0
CA;2018-2019;12630320111203;01112030111203;Alder Grove Charter School 2;Alder Grove Charter School 2;0602072;060207211593;477; KG-12;4;477;CALPADS Fall 1 Submission enrollment;8630;621;9251;NA;NA;NA;NA;NA;NA;4116510;296217;NA;1;0;0;0;1;Directly funded;0;4412727;0
CA;2018-2019;49705990000000;49705996051577;Alexander Valley Union Elementary;Alexander Valley Elementary;0601890;060189000064;110; KG-06;2;110;CALPADS Fall 1 Submission enrollment;21214;745;21959;19057;745;19802;2157;0;2157;2333540;81950;2415490;1;0;0;0;1;N/A;135312;2550802;0
CA;2018-2019;19757130000000;19757131930163;Alhambra Unified;Alhambra High;0600153;060015310929;2389; 09-12;4;2389;CALPADS Fall 1 Submission enrollment;12293;535;12828;8774;343;9117;3519;192;3711;29367977;1278115;30646092;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011001;Alhambra Unified;Brightwood Elementary;0600153;060015310934;928; KG-08;3;928;CALPADS Fall 1 Submission enrollment;11131;486;11617;7235;307;7542;3896;179;4075;10329568;451008;10780576;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757131930122;Alhambra Unified;Century High;0600153;060015310928;133; 09-12;4;133;CALPADS Fall 1 Submission enrollment;16124;1111;17235;12784;933;13717;3340;178;3518;2144492;147763;2292255;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011019;Alhambra Unified;Emery Park Elementary;0600153;060015310935;447; KG-08;3;447;CALPADS Fall 1 Submission enrollment;16424;450;16874;12368;270;12638;4056;180;4236;7341528;201150;7542678;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011027;Alhambra Unified;Fremont Elementary;0600153;060015310936;541; KG-08;3;541;CALPADS Fall 1 Submission enrollment;14131;696;14827;10113;515;10628;4018;181;4199;7644871;376536;8021407;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011035;Alhambra Unified;Garfield Elementary;0600153;060015310937;550; KG-08;3;550;CALPADS Fall 1 Submission enrollment;14286;455;14741;10241;274;10515;4045;181;4226;7857300;250250;8107550;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011043;Alhambra Unified;Granada Elementary;0600153;060015310938;459; KG-08;3;459;CALPADS Fall 1 Submission enrollment;17159;1249;18408;13091;1065;14156;4068;184;4252;7875981;573291;8449272;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757131995430;Alhambra Unified;Independence High (Alternative);0600153;060015310932;76; 09-12;4;76;CALPADS Fall 1 Submission enrollment;9682;176;9858;6353;0;6353;3329;176;3505;735832;13376;749208;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011050;Alhambra Unified;Marguerita Elementary;0600153;060015310939;784; KG-08;3;783;CALPADS Fall 1 Submission enrollment;11449;728;12177;7390;541;7931;4059;187;4246;8964567;570024;9534591;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757131934553;Alhambra Unified;Mark Keppel High;0600153;060015310930;2257; 09-12;4;2257;CALPADS Fall 1 Submission enrollment;11557;508;12065;8032;314;8346;3525;194;3719;26084149;1146556;27230705;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011068;Alhambra Unified;Martha Baldwin Elementary;0600153;060015310940;1073; KG-08;3;1073;CALPADS Fall 1 Submission enrollment;11266;521;11787;7246;335;7581;4020;186;4206;12088418;559033;12647451;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011076;Alhambra Unified;Monterey Highlands Elementary;0600153;060015310941;1025; KG-08;3;1025;CALPADS Fall 1 Submission enrollment;10772;368;11140;6797;187;6984;3975;181;4156;11041300;377200;11418500;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011084;Alhambra Unified;Park Elementary;0600153;060015310942;746; KG-08;3;746;CALPADS Fall 1 Submission enrollment;11577;578;12155;7539;395;7934;4038;183;4221;8636442;431188;9067630;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011092;Alhambra Unified;Ramona Elementary;0600153;060015310943;822; KG-08;3;822;CALPADS Fall 1 Submission enrollment;12768;788;13556;8745;602;9347;4023;186;4209;10495296;647736;11143032;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011100;Alhambra Unified;Repetto Elementary;0600153;060015310944;825; KG-08;3;825;CALPADS Fall 1 Submission enrollment;12218;380;12598;8188;195;8383;4030;185;4215;10079850;313500;10393350;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757131937697;Alhambra Unified;San Gabriel High;0600153;060015310931;2032; 09-12;4;2032;CALPADS Fall 1 Submission enrollment;11816;584;12400;8288;390;8678;3528;194;3722;24010112;1186688;25196800;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011118;Alhambra Unified;William Northrup Elementary;0600153;060015310945;565; KG-08;3;565;CALPADS Fall 1 Submission enrollment;14157;868;15025;10109;681;10790;4048;187;4235;7998705;490420;8489125;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;19757130000000;19757136011126;Alhambra Unified;Ynez Elementary;0600153;060015310946;810; KG-08;3;810;CALPADS Fall 1 Submission enrollment;11906;597;12503;7833;405;8238;4073;192;4265;9643860;483570;10127430;1;0;0;0;1;N/A;126761851;338599503;0
CA;2018-2019;27659610000000;27659616025977;Alisal Union;Alisal Community;0601950;060195000082;667; KG-06;2;667;CALPADS Fall 1 Submission enrollment;5898;427;6325;5698;170;5868;200;257;457;3933966;284809;4218775;1;0;0;0;1;N/A;6488682;59922657;0
CA;2018-2019;27659610000000;27659616025985;Alisal Union;Bardin Elementary;0601950;060195000083;642; KG-06;2;640;CALPADS Fall 1 Submission enrollment;6366;440;6806;5439;159;5598;927;281;1208;4074240;281600;4355840;1;0;0;0;1;N/A;6488682;59922657;0
CA;2018-2019;27659610000000;27659616113542;Alisal Union;Cesar E. Chavez Elementary;0601950;060195006050;747; KG-06;2;744;CALPADS Fall 1 Submission enrollment;5476;502;5978;5230;172;5402;246;330;576;4074144;373488;4447632;1;0;0;0;1;N/A;6488682;59922657;1
CA;2018-2019;27659610000000;27659616115232;Alisal Union;Creekside Elementary;0601950;060195007550;651; KG-06;2;649;CALPADS Fall 1 Submission enrollment;5843;484;6327;5159;133;5292;684;351;1035;3792107;314116;4106223;1;0;0;0;1;N/A;6488682;59922657;0
CA;2018-2019;27659610000000;27659616120273;Alisal Union;Dr. Martin Luther King, Jr. Academy;0601950;060195010559;623; KG-06;2;622;CALPADS Fall 1 Submission enrollment;5880;431;6311;5702;164;5866;178;267;445;3657360;268082;3925442;1;0;0;0;1;N/A;6488682;59922657;0
CA;2018-2019;27659610000000;27659616101802;Alisal Union;Frank Paul Elementary;0601950;060195007639;791; KG-06;2;791;CALPADS Fall 1 Submission enrollment;5681;441;6122;4947;186;5133;734;255;989;4493671;348831;4842502;1;0;0;0;1;N/A;6488682;59922657;0
CA;2018-2019;27659610000000;27659616025993;Alisal Union;Fremont Elementary;0601950;060195000084;837; KG-06;2;835;CALPADS Fall 1 Submission enrollment;5583;379;5962;4630;163;4793;953;216;1169;4661805;316465;4978270;1;0;0;0;1;N/A;6488682;59922657;1
CA;2018-2019;27659610000000;27659616026009;Alisal Union;Jesse G. Sanchez Elementary;0601950;060195000085;784; KG-06;2;783;CALPADS Fall 1 Submission enrollment;5655;405;6060;5322;202;5524;333;203;536;4427865;317115;4744980;1;0;0;0;1;N/A;6488682;59922657;0
CA;2018-2019;27659610000000;27659616109466;Alisal Union;John E. Steinbeck Elementary;0601950;060195009694;596; KG-06;2;593;CALPADS Fall 1 Submission enrollment;6307;369;6676;5196;135;5331;1111;234;1345;3740051;218817;3958868;1;0;0;0;1;N/A;6488682;59922657;0
CA;2018-2019;27659610000000;27659610127456;Alisal Union;Monte Bella Elementary;0601950;060195013182;831; KG-06;2;831;CALPADS Fall 1 Submission enrollment;5267;501;5768;4680;155;4835;587;346;933;4376877;416331;4793208;1;0;0;0;1;N/A;6488682;59922657;1
CA;2018-2019;27659610000000;27659616117691;Alisal Union;Oscar F. Loya Elementary;0601950;060195008530;679; KG-06;2;679;CALPADS Fall 1 Submission enrollment;5819;346;6165;4723;174;4897;1096;172;1268;3951101;234934;4186035;1;0;0;0;1;N/A;6488682;59922657;0
CA;2018-2019;27659610000000;27659616106959;Alisal Union;Virginia Rocca Barton Elementary;0601950;060195009111;757; KG-06;2;756;CALPADS Fall 1 Submission enrollment;5915;535;6450;5451;158;5609;464;377;841;4471740;404460;4876200;1;0;0;0;1;N/A;6488682;59922657;0
CA;2018-2019;37754166119275;61192756119275;All Tribes Charter;All Tribes Charter;0601989;060198910387;43; 06-12;4;43;CALPADS Fall 1 Submission enrollment;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;Directly funded;0;0;1
CA;2018-2019;37754160122796;01227960122796;All Tribes Elementary Charter;All Tribes Elementary Charter;0601521;060152112735;54; KG-05;2;40;CALPADS Fall 1 Submission enrollment;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;Directly funded;0;0;1
CA;2018-2019;36676780137547;01375470137547;Allegiance STEAM Academy - Thrive;Allegiance STEAM Academy - Thrive;0602175;060217514235;473; KG-08;3;473;CALPADS Fall 1 Submission enrollment;7692;1068;8760;NA;NA;NA;NA;NA;NA;3638316;505164;NA;1;0;0;0;1;Directly funded;59841;4203321;0
CA;2018-2019;54717950000000;54717956053839;Allensworth Elementary;Allensworth Elementary;0601980;060198000086;88; KG-08;3;87;CALPADS Fall 1 Submission enrollment;10990;400;11390;10990;400;11390;0;0;0;956130;34800;990930;1;0;0;0;1;N/A;100992;1091922;0
CA;2018-2019;19647330127217;01272170127217;Alliance Alice M. Baxter College-Ready High;Alliance Alice M. Baxter College-Ready High;0601572;060157213099;298; 09-12;4;298;CALPADS Fall 1 Submission enrollment;15148;1236;16384;NA;NA;NA;NA;NA;NA;4514104;368328;NA;1;0;0;0;1;Directly funded;0;4882432;0
CA;2018-2019;19647330121285;01212850121285;Alliance Cindy and Bill Simon Technology Academy High;Alliance Cindy and Bill Simon Technology Academy High;0602119;060211912567;508; 09-12;4;508;CALPADS Fall 1 Submission enrollment;14252;1426;15678;NA;NA;NA;NA;NA;NA;7240016;724408;NA;1;0;0;0;1;Directly funded;0;7964424;0
CA;2018-2019;19647330128058;01280580128058;Alliance College-Ready Middle Academy 12;Alliance College-Ready Middle Academy 12;0602453;060245313403;453; 06-08;3;453;CALPADS Fall 1 Submission enrollment;12111;1372;13483;NA;NA;NA;NA;NA;NA;5486283;621516;NA;1;0;0;0;1;Directly funded;0;6107799;0
CA;2018-2019;19647330120030;01200300120030;Alliance College-Ready Middle Academy 4;Alliance College-Ready Middle Academy 4;0601865;060186512528;450; 06-08;3;450;CALPADS Fall 1 Submission enrollment;12789;1436;14225;NA;NA;NA;NA;NA;NA;5755050;646200;NA;1;0;0;0;1;Directly funded;92530;6493780;0
CA;2018-2019;19647330120048;01200480120048;Alliance College-Ready Middle Academy 5;Alliance College-Ready Middle Academy 5;0602139;060213912474;266; 06-08;3;266;CALPADS Fall 1 Submission enrollment;15051;1508;16559;NA;NA;NA;NA;NA;NA;4003566;401128;NA;1;0;0;0;1;Directly funded;1019928;5424622;0
CA;2018-2019;19647330128033;01280330128033;Alliance College-Ready Middle Academy 8;Alliance College-Ready Middle Academy 8;0601589;060158913273;445; 06-08;3;445;CALPADS Fall 1 Submission enrollment;12139;1249;13388;NA;NA;NA;NA;NA;NA;5401855;555805;NA;1;0;0;0;1;Directly funded;0;5957660;0
CA;2018-2019;19647330108936;01089360108936;Alliance Collins Family College-Ready High;Alliance Collins Family College-Ready High;0601666;060166610871;596; 09-12;4;596;CALPADS Fall 1 Submission enrollment;13416;1235;14651;NA;NA;NA;NA;NA;NA;7995936;736060;NA;1;0;0;0;1;Directly funded;0;8731996;0
CA;2018-2019;19647330111500;01115000111500;Alliance Dr. Olga Mohan High;Alliance Dr. Olga Mohan High;0601926;060192611633;453; 09-12;4;453;CALPADS Fall 1 Submission enrollment;13395;1375;14770;NA;NA;NA;NA;NA;NA;6067935;622875;NA;1;0;0;0;1;Directly funded;0;6690810;0
CA;2018-2019;19647330106864;01068640106864;Alliance Gertz-Ressler Richard Merkin 6-12 Complex;Alliance Gertz-Ressler Richard Merkin 6-12 Complex;0602176;060217610851;973; 06-12;4;973;CALPADS Fall 1 Submission enrollment;14280;1370;15650;NA;NA;NA;NA;NA;NA;13894440;1333010;NA;1;0;0;0;1;Directly funded;0;15227450;0
CA;2018-2019;19647330111518;01115180111518;Alliance Jack H. Skirball Middle;Alliance Jack H. Skirball Middle;0601694;060169411634;446; 06-08;3;446;CALPADS Fall 1 Submission enrollment;12732;1410;14142;NA;NA;NA;NA;NA;NA;5678472;628860;NA;1;0;0;0;1;Directly funded;0;6307332;0
CA;2018-2019;19647330108894;01088940108894;Alliance Judy Ivie Burton Technology Academy High;Alliance Judy Ivie Burton Technology Academy High;0601934;060193410867;605; 09-12;4;605;CALPADS Fall 1 Submission enrollment;13791;1579;15370;NA;NA;NA;NA;NA;NA;8343555;955295;NA;1;0;0;0;1;Directly funded;359475;9658325;0
CA;2018-2019;19647330128041;01280410128041;Alliance Kory Hunter Middle;Alliance Kory Hunter Middle;0601542;060154213487;455; 06-08;3;455;CALPADS Fall 1 Submission enrollment;11842;1326;13168;NA;NA;NA;NA;NA;NA;5388110;603330;NA;1;0;0;0;1;Directly funded;0;5991440;0
CA;2018-2019;19647330117606;01176060117606;Alliance Leichtman-Levine Family Foundation Environmental Science High;Alliance Leichtman-Levine Family Foundation Environmental Science High;0601690;060169012342;496; 09-12;4;496;CALPADS Fall 1 Submission enrollment;14410;1340;15750;NA;NA;NA;NA;NA;NA;7147360;664640;NA;1;0;0;0;1;Directly funded;0;7812000;0
CA;2018-2019;19647330111658;01116580111658;Alliance Marc & Eva Stern Math and Science;Alliance Marc & Eva Stern Math and Science;0602446;060244611642;607; 09-12;4;607;CALPADS Fall 1 Submission enrollment;13438;1209;14647;NA;NA;NA;NA;NA;NA;8156866;733863;NA;1;0;0;0;1;Directly funded;0;8890729;0
CA;2018-2019;19647330124941;01249410124941;Alliance Margaret M. Bloomfield Technology Academy High;Alliance Margaret M. Bloomfield Technology Academy High;0601707;060170712924;525; 09-12;4;525;CALPADS Fall 1 Submission enrollment;13868;1278;15146;NA;NA;NA;NA;NA;NA;7280700;670950;NA;1;0;0;0;1;Directly funded;0;7951650;0
CA;2018-2019;19647330132084;01320840132084;Alliance Marine - Innovation and Technology 6-12 Complex;Alliance Marine - Innovation and Technology 6-12 Complex;0601835;060183513857;733; 06-12;4;733;CALPADS Fall 1 Submission enrollment;13934;1229;15163;NA;NA;NA;NA;NA;NA;10213622;900857;NA;1;0;0;0;1;Directly funded;0;11114479;0
CA;2018-2019;19647330116509;01165090116509;Alliance Morgan McKinzie High;Alliance Morgan McKinzie High;0602407;060240712259;438; 09-12;4;438;CALPADS Fall 1 Submission enrollment;12274;1408;13682;NA;NA;NA;NA;NA;NA;5376012;616704;NA;1;0;0;0;1;Directly funded;186018;6178734;0
CA;2018-2019;19647330111641;01116410111641;Alliance Ouchi-O'Donovan 6-12 Complex;Alliance Ouchi-O'Donovan 6-12 Complex;0602266;060226611641;1029; 06-12;4;1029;CALPADS Fall 1 Submission enrollment;13678;1455;15133;NA;NA;NA;NA;NA;NA;14074662;1497195;NA;1;0;0;0;1;Directly funded;0;15571857;0
CA;2018-2019;19647330111492;01114920111492;Alliance Patti And Peter Neuwirth Leadership Academy;Alliance Patti And Peter Neuwirth Leadership Academy;0602362;060236211632;563; 09-12;4;563;CALPADS Fall 1 Submission enrollment;14645;1796;16441;NA;NA;NA;NA;NA;NA;8245135;1011148;NA;1;0;0;0;1;Directly funded;0;9256283;0
CA;2018-2019;19647330117598;01175980117598;Alliance Piera Barbaglia Shaheen Health Services Academy;Alliance Piera Barbaglia Shaheen Health Services Academy;0601900;060190012378;512; 09-12;4;512;CALPADS Fall 1 Submission enrollment;14558;1155;15713;NA;NA;NA;NA;NA;NA;7453696;591360;NA;1;0;0;0;1;Directly funded;1064037;9109093;0
CA;2018-2019;19647330124891;01248910124891;Alliance Renee and Meyer Luskin Academy High;Alliance Renee and Meyer Luskin Academy High;0602279;060227912848;522; 09-12;4;522;CALPADS Fall 1 Submission enrollment;13622;1496;15118;NA;NA;NA;NA;NA;NA;7110684;780912;NA;1;0;0;0;1;Directly funded;0;7891596;0
CA;2018-2019;19647330123133;01231330123133;Alliance Susan and Eric Smidt Technology High;Alliance Susan and Eric Smidt Technology High;0602190;060219012817;541; 09-12;4;541;CALPADS Fall 1 Submission enrollment;14736;1492;16228;NA;NA;NA;NA;NA;NA;7972176;807172;NA;1;0;0;0;1;Directly funded;2919588;11698936;0
CA;2018-2019;19647330123141;01231410123141;Alliance Ted K. Tajima High;Alliance Ted K. Tajima High;0601568;060156812766;400; 09-12;4;400;CALPADS Fall 1 Submission enrollment;13679;1259;14938;NA;NA;NA;NA;NA;NA;5471600;503600;NA;1;0;0;0;1;Directly funded;0;5975200;0
CA;2018-2019;19647330121293;01212930121293;Alliance Tennenbaum Family Technology High;Alliance Tennenbaum Family Technology High;0602289;060228912572;297; 09-12;4;297;CALPADS Fall 1 Submission enrollment;14454;1303;15757;NA;NA;NA;NA;NA;NA;4292838;386991;NA;1;0;0;0;1;Directly funded;0;4679829;0
CA;2018-2019;19647330128009;01280090128009;Alliance Virgil Roberts Leadership Academy;Alliance Virgil Roberts Leadership Academy;0601654;060165413597;425; 06-08;3;425;CALPADS Fall 1 Submission enrollment;13236;1220;14456;NA;NA;NA;NA;NA;NA;5625300;518500;NA;1;0;0;0;1;Directly funded;0;6143800;0
CA;2018-2019;19101990135368;01353680135368;Alma Fuerte Public;Alma Fuerte Public;0602408;060240814146;77; KG-08;3;75;CALPADS Fall 1 Submission enrollment;13541;2779;16320;NA;NA;NA;NA;NA;NA;1015575;208425;NA;1;0;0;0;1;Directly funded;0;1224000;0
CA;2018-2019;40688250125807;01258070125807;Almond Acres Charter Academy;Almond Acres Charter Academy;0601943;060194313176;284; KG-08;3;284;CALPADS Fall 1 Submission enrollment;9514;341;9855;NA;NA;NA;NA;NA;NA;2701976;96844;NA;1;0;0;0;1;Directly funded;0;2798820;0
CA;2018-2019;54718030000000;54718036053847;Alpaugh Unified;Alpaugh Elementary;0602010;060201000087;244; KG-08;3;244;CALPADS Fall 1 Submission enrollment;12175;1257;13432;5066;1028;6094;7109;229;7338;2970700;306708;3277408;1;0;0;0;1;N/A;336516;4679488;1
CA;2018-2019;54718030000000;54718035430301;Alpaugh Unified;Alpaugh -Senior High;0602010;060201000088;78; 09-12;4;78;CALPADS Fall 1 Submission enrollment;13338;229;13567;6229;0;6229;7109;229;7338;1040364;17862;1058226;1;0;0;0;1;N/A;336516;4679488;1
CA;2018-2019;54718030000000;54718035430111;Alpaugh Unified;Tule Continuation High;0602010;060201001837;1; 10-12;4;1;CALPADS Fall 1 Submission enrollment;7109;229;7338;0;0;0;7109;229;7338;7109;229;7338;1;0;0;0;1;N/A;336516;4679488;1
CA;2018-2019;43694270132274;01322740132274;Alpha Cindy Avitia High;Alpha Cindy Avitia High;0601636;060163613926;438; 09-12;4;438;CALPADS Fall 1 Submission enrollment;12367;1032;13399;NA;NA;NA;NA;NA;NA;5416746;452016;NA;1;0;0;0;1;Directly funded;0;5868762;0
CA;2018-2019;43693690125526;01255260125526;Alpha: Blanca Alvarado;Alpha: Blanca Alvarado;0602221;060222112989;290; KG-08;3;290;CALPADS Fall 1 Submission enrollment;12921;2117;15038;NA;NA;NA;NA;NA;NA;3747090;613930;NA;1;0;0;0;1;Directly funded;0;4361020;0
CA;2018-2019;43694500121483;01214830121483;Alpha: Cornerstone Academy Preparatory;Alpha: Cornerstone Academy Preparatory;0601671;060167112639;543; KG-08;3;543;CALPADS Fall 1 Submission enrollment;10267;470;10737;NA;NA;NA;NA;NA;NA;5574981;255210;NA;1;0;0;0;1;Directly funded;0;5830191;0
CA;2018-2019;43104390129213;01292130129213;Alpha: Jose Hernandez;Alpha: Jose Hernandez;0602144;060214413757;277; KG-08;3;277;CALPADS Fall 1 Submission enrollment;11945;1612;13557;NA;NA;NA;NA;NA;NA;3308765;446524;NA;1;0;0;0;1;Directly funded;0;3755289;0
CA;2018-2019;02100250000000;02100250230011;Alpine County Office of Education;Alpine County Opportunity;0691058;069105806965;0; 01-12;4;NA;CALPADS Fall 1 Submission enrollment;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;N/A;0;0;1
CA;2018-2019;02613330000000;02613330230029;Alpine County Unified;Alpine County Secondary Community Day;0602070;060207006968;0; 07-12;4;NA;CALPADS Fall 1 Submission enrollment;0;0;0;0;0;0;0;0;0;NA;NA;NA;1;0;0;0;1;N/A;0;3471316;1
CA;2018-2019;02613330000000;02613330137125;Alpine County Unified;Bear Valley Elementary;0602070;060207014292;2; KG-05;2;2;CALPADS Fall 1 Submission enrollment;169713;4077;173790;152696;3960;156656;17017;117;17134;339426;8154;347580;1;0;0;0;1;N/A;0;3471316;0
